ques,skill
11790,88
6198,90
8930,89
12340,3
31,90
13204,108
13382,114
7215,114
9502,22
4791,2
4395,2
7468,65
8569,83
11401,20
14529,19
3596,63
4515,67
6970,54
5170,35
11438,87
6149,90
7773,112
1799,49
14476,92
15288,7
6704,83
6072,72
7166,114
3675,63
4131,77
10177,53
4332,67
3272,87
1338,68
2069,58
2416,102
3789,84
253,31
7245,114
10492,64
14647,95
1070,24
5863,83
137,85
3351,87
4471,118
7379,114
9968,64
4297,2
10901,3
13081,14
1752,58
13781,102
3399,20
13041,63
2807,108
14598,95
12697,24
1021,24
3302,87
12958,65
1368,68
8288,46
11984,88
6373,77
1106,68
2259,47
7608,58
1240,68
426,80
5753,103
7451,74
12511,19
15073,95
11322,117
13180,114
3161,84
14677,95
6905,86
13966,3
260,47
5232,108
12849,14
3253,87
3850,77
6426,88
8239,46
1057,68
14166,46
4087,20
5047,62
377,43
7705,112
13393,114
234,31
13830,115
2837,108
294,45
4031,88
1051,24
11574,45
14628,95
3246,47
15068,101
5183,108
15040,39
6256,27
1972,74
5783,103
7469,20
8078,64
12758,17
12978,20
11352,117
14286,102
12661,84
6935,86
7969,77
11761,56
3982,88
10570,118
15451,24
3283,87
14174,46
14193,59
14757,101
11546,24
407,43
1560,22
1923,74
2143,77
10761,63
14658,95
7569,79
12656,90
6090,115
419,53
3311,41
13605,10
2934,54
2818,108
4246,26
12735,90
1871,5
12451,102
13741,19
7418,31
673,54
6041,115
7913,10
13422,10
14327,116
953,108
11333,117
13702,64
10708,65
3963,88
12559,49
12686,90
11222,20
15000,101
15335,91
490,54
1610,85
10206,83
624,54
4435,83
1348,85
11119,13
2124,77
7473,88
8029,77
11895,5
7550,79
15516,102
6732,90
13730,18
6333,115
9120,50
13251,20
837,54
1616,21
8223,64
4747,25
3732,47
6230,108
9757,112
12716,90
13227,40
12850,90
13010,42
10935,84
916,54
520,54
11191,10
7500,83
654,54
12693,106
6022,115
10456,86
5337,12
15139,7
11663,5
4729,92
7024,90
14822,71
4500,40
6057,72
9326,10
5840,74
11404,10
471,54
6450,3
13442,86
4939,87
2482,27
1945,88
3602,58
1623,37
8528,83
3340,58
12358,8
14892,72
2481,68
4520,103
7096,114
5714,83
4358,41
640,11
5511,20
7230,114
9787,112
12343,114
15497,102
9060,12
3215,63
6515,105
10166,108
13917,86
5152,87
12975,98
5793,83
9604,112
4411,52
5927,83
6087,72
7047,114
4309,41
13125,42
11628,24
3307,2
635,54
4608,108
4969,87
12674,106
5203,25
14331,76
14525,90
7126,114
14803,71
9569,10
4388,41
9307,10
13118,2
11621,21
9472,77
5957,83
7077,114
7333,40
4212,0
4339,41
4776,42
5695,83
8169,46
2324,97
4022,105
3518,77
987,68
6510,3
8449,100
4999,87
8705,26
8807,74
12415,3
10964,101
7769,112
10119,46
13958,100
14833,71
5774,83
8988,85
3828,10
163,72
5908,83
9337,10
14874,72
8382,46
9758,3
7724,46
9441,67
938,68
14372,90
14446,39
8365,79
5170,90
11653,30
5987,83
7107,114
12926,74
13012,114
5725,83
54,21
13232,117
9288,10
8199,46
8099,108
2951,87
2555,87
9071,12
13099,2
13870,108
15265,78
3580,29
7840,113
9497,83
14001,39
14483,79
6475,22
5938,83
7058,114
13400,115
12204,25
10225,4
8150,46
8692,100
11639,24
4237,6
8686,26
13416,59
14536,90
9448,83
5755,83
9580,10
12579,87
3358,74
12372,23
8129,108
12551,25
12592,26
12733,2
1181,68
12972,18
3214,29
11158,101
10822,115
11634,30
1037,23
2553,54
5968,83
6290,97
7258,0
3552,24
2833,108
11969,20
14041,3
8180,46
13006,16
13823,46
5246,61
6567,82
8795,90
11847,30
12986,74
10410,63
3679,21
6456,22
5382,107
5864,110
7154,64
12185,25
7259,80
9031,37
13145,67
7052,16
12701,90
13888,111
4614,6
15197,78
14242,114
14457,39
6955,83
5417,64
1229,85
6652,82
10852,115
1363,85
9033,83
10026,73
2381,68
3454,24
7265,16
8982,37
7851,113
382,105
1018,23
963,87
8566,58
2795,58
3874,88
1499,67
10236,4
7478,16
7082,16
9677,40
1793,19
6564,90
12134,100
12731,90
7844,73
13584,6
6985,83
13950,63
1448,21
4588,74
8850,2
6506,85
7518,88
7700,65
1511,77
7039,90
11502,8
5261,59
11285,10
13535,6
3662,30
8392,63
11928,116
486,54
14297,63
1210,85
3827,97
13155,42
13961,114
12844,88
14561,109
3045,61
7348,27
12420,26
13614,6
7246,16
15276,91
565,54
1478,21
4618,74
7424,22
3759,84
10578,10
14711,53
2441,68
4650,26
8547,58
7325,16
8144,82
2996,61
13230,16
11196,59
10953,72
13771,74
6966,83
5428,64
4850,87
1374,85
11635,106
2172,65
515,58
6305,108
6057,6
6924,86
6781,37
10372,26
10895,67
14343,7
4403,41
14463,72
13649,84
173,65
9419,108
11224,13
13942,77
15054,101
4639,25
8350,79
10323,26
3986,103
7329,27
12623,102
9132,51
3017,12
8944,0
2521,74
4123,108
15157,116
4257,108
807,58
8847,67
10022,34
545,58
13778,90
6087,6
14889,72
2977,61
3937,103
6265,12
9023,0
7921,23
3551,67
7429,86
11221,65
13752,74
14308,26
13512,92
14324,7
12653,102
11894,50
4384,41
1412,30
3888,103
10013,106
2389,12
7697,22
8616,26
9328,3
8018,77
9011,67
12804,102
14460,16
6512,10
10249,53
12417,10
2470,85
8771,85
11140,32
2604,85
14018,85
2588,77
3185,67
15432,68
2326,77
5936,79
12097,5
15416,60
163,6
6068,6
10008,112
5531,30
10228,115
9865,63
12683,102
13497,90
2738,21
14474,72
2421,85
79,12
10117,55
13257,108
14451,88
2338,87
1901,49
15351,116
6223,28
10698,37
14027,26
10400,114
9816,63
4406,42
6445,77
9136,75
9571,3
10135,45
2155,87
8597,26
11491,87
1852,49
556,58
2509,90
13789,90
6158,20
9895,63
8835,83
14795,19
9506,22
4795,2
4399,2
6565,115
10612,118
8411,21
10987,32
10221,4
12442,16
3166,67
5917,79
6600,72
3405,83
13465,114
8525,42
10746,54
4015,12
9846,63
10443,53
10517,2
162,23
12380,77
7146,16
13104,108
13992,45
4716,59
12319,67
15096,68
3076,29
6551,72
8865,83
5711,95
9085,86
9797,63
9219,86
8823,86
12271,26
12216,90
7097,16
13652,98
5672,103
8578,26
15443,68
14106,39
13495,114
451,18
10556,51
6998,10
7999,53
11535,106
13233,114
9876,63
588,23
4380,2
14545,86
7176,16
371,25
12484,26
9457,79
6377,77
12167,90
14388,102
114,103
6683,83
5100,62
4682,74
12199,42
4079,10
4459,2
5364,108
13404,117
9249,86
7127,16
6213,90
3957,20
12842,84
12594,19
12016,42
7305,22
8103,2
4438,64
238,31
8163,53
1055,24
1664,68
9024,89
4910,59
12909,30
144,103
5653,103
1217,22
13987,64
12631,22
201,85
10253,26
2608,58
4165,90
5266,108
7157,16
11238,98
12883,14
1446,30
11752,90
14369,102
11289,63
6664,83
2431,102
5081,62
7335,22
8295,64
14662,95
9769,98
14258,5
1085,24
13358,14
13922,56
7573,79
245,47
2163,58
2323,10
6060,90
9549,31
13219,84
14177,53
8246,64
4674,88
2982,97
1036,24
4773,67
4377,67
8147,58
15053,101
125,103
5111,62
5634,103
9681,106
7466,74
3834,84
2700,118
3894,98
7760,26
11337,117
1115,24
5523,6
14588,95
12749,27
3313,52
4433,83
7635,31
9177,51
1427,30
16,52
13249,84
5062,62
8276,64
392,43
1612,12
9415,108
10475,88
2128,77
590,58
11053,65
11710,106
1911,79
13843,5
7554,79
11043,20
210,2
143,12
6337,115
3517,3
3704,95
2603,77
1725,74
3924,98
4521,88
8227,64
11367,117
14017,77
5527,17
346,48
14116,19
4336,42
14470,59
7665,31
11402,74
13931,10
12871,30
11300,63
9445,108
11217,65
620,58
13457,90
15143,7
7942,16
3291,47
12732,100
7836,34
10539,86
3271,68
15081,68
10497,89
3606,58
15356,7
8014,77
6374,10
18,74
3743,63
14500,22
6580,115
5284,87
12001,2
5834,2
10490,86
3423,58
5797,83
12545,102
4317,42
12806,106
5612,74
901,54
505,54
14335,76
15032,4
15111,68
8507,67
3796,47
11855,69
6010,83
7130,114
6404,10
8484,83
14530,22
8759,22
256,23
10434,46
360,80
7209,114
15337,7
5827,83
8301,83
14261,19
8435,83
7676,31
193,88
535,54
9293,77
991,68
12708,106
5003,87
12262,19
15154,7
7160,114
13321,40
5778,83
52,85
286,23
9372,77
3816,2
5855,74
748,54
11223,98
1204,68
7718,112
11188,77
6551,6
5436,90
12475,19
4233,61
13278,114
7111,114
3575,61
11600,21
4769,41
58,21
9626,115
15489,83
22,98
1283,68
4411,67
6269,27
1417,68
5295,87
8203,46
8905,89
9075,12
9323,77
11558,24
11998,67
4730,49
13992,100
3348,18
13398,115
7190,114
14592,95
5808,83
3296,87
8416,46
9536,77
12208,25
1234,68
6757,3
14406,90
2775,92
10732,103
7141,114
5162,93
5759,83
8973,85
13261,2
3247,87
1805,5
6420,88
7751,43
8233,46
14400,46
2044,58
15533,16
1185,68
6190,40
14201,102
9564,31
2745,105
12838,84
14792,18
9267,10
2161,54
5972,83
11977,21
3198,87
11935,24
9304,77
2573,35
12752,17
13712,59
14906,39
6805,20
2476,102
5179,117
15368,70
8541,54
2770,54
12990,74
2916,108
63,85
3277,87
6460,22
8263,46
3015,87
4660,3
8397,46
12189,25
11234,98
4484,6
14052,100
14126,49
14522,49
7877,10
14751,101
9561,83
10755,63
8721,106
12673,74
4767,65
56,45
2191,54
8096,54
13423,77
13941,3
2867,108
15396,24
13247,117
13376,2
1786,5
8214,46
9334,77
13362,67
690,102
1428,68
4260,5
6796,92
8494,100
12957,18
14077,49
15299,91
2506,102
3841,21
13543,115
9966,24
5241,106
4456,65
12219,25
14781,101
4750,17
5273,58
1245,68
10240,4
12384,92
14915,101
4271,19
12256,92
1659,85
5451,64
12636,84
11194,2
14554,95
1992,2
15310,78
14732,101
15329,91
2693,49
1738,85
1342,85
1953,10
5590,115
9676,83
11278,117
2434,54
14084,65
7205,88
12848,88
391,48
1767,5
11134,72
1827,19
9248,50
7314,31
11051,74
7033,18
13186,83
569,54
6582,82
1293,85
14485,116
15280,91
4741,25
250,45
2927,108
2445,68
12665,88
15456,24
11798,8
14561,111
14762,101
13831,6
2219,21
7494,83
13003,83
226,102
782,54
7673,85
2774,14
1244,85
1726,88
4854,87
2598,54
5666,2
6175,108
8732,106
11349,118
1758,77
2859,58
7408,16
13952,3
14703,90
9741,40
1857,19
1378,21
1719,85
4933,87
1457,85
3334,58
9615,49
12411,100
13746,19
413,49
9095,50
1808,19
6046,115
9389,2
5146,87
3308,42
550,54
1670,85
1274,85
4884,87
5300,2
2688,68
3023,58
8532,58
4303,41
1887,19
13898,9
5133,10
2943,65
11124,13
11883,65
7488,22
6432,6
13875,25
4835,87
7612,88
3498,58
10941,77
9301,10
3456,61
13516,92
9125,50
1838,19
3615,54
11573,24
580,54
4754,98
9404,108
2852,68
5689,83
4770,42
11212,18
12755,115
3011,61
4527,92
11418,86
4632,108
13310,108
14756,101
4865,87
792,58
10971,77
15420,60
4386,52
9331,10
3486,61
7412,40
4418,41
13026,56
13664,84
11603,24
4187,108
13757,46
8650,26
188,65
871,58
8388,26
6413,6
5719,83
4800,42
4337,52
9282,10
8065,46
9400,2
3481,67
11554,24
8808,90
4138,108
11857,25
8601,26
13340,108
13995,39
9899,63
596,11
6569,115
2455,85
6280,12
15210,78
15251,116
8680,26
8814,26
8418,26
10094,46
3129,29
11054,88
773,58
15401,60
2072,54
4367,52
5200,53
253,22
5346,107
6755,12
9312,10
3601,24
12687,115
2668,85
6493,12
13370,108
1801,5
13108,108
13738,46
8631,26
1886,49
12588,72
3080,29
14159,39
5595,30
10466,2
5700,83
4781,42
6734,74
7895,106
8869,83
9089,86
9929,63
1880,5
3363,88
424,25
11384,84
14161,85
7870,49
14298,90
5676,103
3701,83
8582,26
9606,83
14110,39
10404,63
10519,50
11579,30
11713,30
5271,54
13499,114
15230,70
9880,63
5510,107
4154,65
10582,106
2698,85
7046,16
6509,77
9663,65
7180,16
6132,90
8897,37
12488,26
8661,26
13548,6
15191,78
15325,78
7747,100
6646,82
3110,29
2573,90
10980,115
6981,72
234,22
12567,26
6741,90
7393,16
10285,4
11868,25
3626,30
4182,19
6597,82
10568,63
5301,54
6858,86
10683,13
5958,95
9910,63
11206,54
8413,45
14916,101
13578,6
7210,16
10947,59
7934,47
12081,25
14,103
129,90
10704,72
148,103
5657,103
6252,20
13480,114
4177,25
7432,65
1138,24
4352,63
5357,107
9149,86
9369,89
7263,27
11055,6
2242,47
7027,16
12335,26
4556,58
7161,16
11421,100
10917,72
6247,90
5328,49
12469,26
10700,74
6627,82
11599,106
12807,21
2034,54
5322,5
7240,16
7938,58
440,103
10472,72
7418,22
1155,85
7552,22
3510,97
8575,120
2904,58
4643,67
12365,26
13559,6
7191,16
12499,26
10391,83
1423,21
2457,12
5638,103
6698,83
6832,83
7369,22
7952,77
10366,26
10944,3
10641,2
13772,6
2022,20
7582,22
703,45
3521,84
11842,106
7320,22
12857,84
6869,86
10317,26
2934,58
3154,61
96,47
7221,16
7262,17
12751,102
8938,0
12011,63
12790,30
6728,83
2017,63
13466,84
8956,54
3708,95
1614,87
7753,25
6820,86
1149,24
3931,103
14239,7
4340,42
15518,31
10330,86
4007,98
7350,22
886,58
6899,86
8792,67
12061,42
13021,84
13857,90
5333,5
6890,37
4419,42
709,102
3882,103
10902,19
12123,102
9322,3
14148,10
10543,86
10534,37
10298,26
4954,93
7304,27
14389,72
4370,42
8919,0
10402,83
10872,32
11992,63
9958,106
13172,108
2468,12
3032,54
15164,68
520,58
7963,77
654,58
1612,27
8403,83
3912,103
6529,115
2415,85
4321,42
3347,65
7736,34
10835,86
3526,67
2648,64
9035,67
12249,69
15036,4
471,58
8511,67
605,58
12628,102
3643,63
6408,10
4400,42
9944,63
1984,20
7875,85
13202,108
7613,85
12035,2
6799,97
2995,27
13710,26
12662,100
7213,114
5408,17
119,20
11399,20
9761,63
14527,19
8305,83
3594,63
4351,42
6431,115
6035,115
438,2
10999,86
14705,25
6329,67
5911,79
5503,25
15286,7
3670,58
4226,47
12553,49
12049,21
4069,63
3673,63
10015,64
4344,2
2847,21
10156,40
216,74
290,23
6644,115
6859,3
10175,53
752,54
15224,68
9016,67
13768,88
14002,26
7243,114
2028,103
135,85
4161,2
1967,93
4381,42
2798,21
13183,108
10,90
12002,67
15013,6
11785,69
10684,51
13301,100
9751,112
6630,72
7194,114
10496,0
10045,64
11817,21
7447,65
5609,20
3300,87
6151,74
10587,118
14508,19
6211,88
6371,77
11417,87
2518,88
6981,6
1778,49
15126,68
12509,19
3159,84
7407,114
5869,95
6051,72
14950,71
10800,118
299,85
9996,64
4325,2
8458,45
9633,12
6424,88
271,23
8793,35
11933,88
12847,14
4283,5
13390,115
14187,48
13474,112
7703,112
13809,102
3768,84
232,31
13828,115
7224,114
10397,115
4800,2
1049,24
7477,65
14626,95
12986,65
15223,85
9054,12
9570,77
1268,68
11543,24
11884,88
6317,83
4820,65
11644,106
8791,83
4658,3
7175,114
1000,24
4663,118
12937,65
4475,67
8267,46
14172,46
6352,77
2078,58
14989,39
5075,62
8187,53
10759,63
12490,19
14656,95
6268,83
1079,24
9482,85
4950,67
9977,64
9485,90
11130,6
4949,108
9338,77
21,90
3309,41
4544,59
7280,22
14186,102
3408,20
2307,2
6963,86
2816,108
4588,65
13050,63
1030,24
4244,26
4285,64
5245,106
6143,24
13063,2
13459,2
2108,58
1249,68
14086,100
7763,112
9941,63
11092,101
13420,10
8057,64
10789,63
1326,22
11331,117
14325,116
14558,95
11504,45
3961,88
4644,118
12684,90
3262,87
14998,101
2059,58
2279,61
14637,95
2438,54
4040,88
3792,23
41,45
7548,79
7589,80
1559,85
11757,117
11361,117
4052,98
4745,25
3730,47
7978,77
2797,108
12147,43
3991,88
7205,90
7260,26
15460,24
12466,25
6148,115
11189,10
12168,102
6282,115
14766,101
7892,10
10770,63
2864,54
71,45
8519,108
5599,58
13914,6
15442,91
2302,21
469,54
1589,85
367,43
1327,85
4937,87
15391,45
7452,88
2741,68
2827,108
3338,58
13357,88
11698,8
12744,90
9227,50
12355,49
3213,63
4534,84
5150,87
3312,42
11342,117
3417,58
700,108
12973,98
4726,25
13986,3
5992,110
3972,88
9602,112
13091,90
10515,79
12232,100
4307,41
7640,31
97,74
15009,101
6129,115
895,54
633,54
5545,64
4967,87
9430,42
10435,86
10908,10
2133,77
12327,108
3106,58
14801,71
9639,115
6323,102
12228,102
9129,50
7811,34
1570,85
11737,13
1704,85
2461,27
11781,56
2722,68
3801,61
7075,114
9444,61
11216,18
4337,41
127,74
14314,74
3194,63
663,54
6508,3
4997,87
797,54
7509,83
7784,22
9983,46
2192,24
2801,68
5406,26
14831,71
5772,83
7288,114
3826,10
4390,52
5906,83
3490,61
6066,72
3168,10
9335,10
14569,71
11869,24
6110,115
876,54
480,54
9439,67
499,67
614,54
7505,85
14164,22
1632,37
2752,68
3712,110
5985,83
14782,71
5723,83
4367,41
7239,114
9620,115
12787,42
9069,12
827,54
3571,107
4899,87
6630,6
14481,79
5802,83
7056,114
7312,40
4318,41
13134,42
4978,87
8684,26
14534,90
10098,46
5217,103
6051,6
10726,103
14812,71
9578,10
8967,85
5887,83
9316,10
3471,24
7805,94
11630,21
1179,68
9434,2
14016,100
11588,24
856,58
8344,79
13509,40
5966,83
7000,74
3550,61
7086,114
5704,83
4785,42
7342,40
11153,32
11967,20
8178,46
9298,77
11970,25
12273,63
15478,16
8458,100
734,68
10390,46
8793,90
15275,73
7819,113
4443,49
6611,6
14883,72
4682,65
4797,52
4401,52
5320,93
5380,107
6454,22
11104,32
12183,25
2620,46
4464,108
6195,27
11618,24
4075,67
11659,25
15195,78
8665,26
14455,39
5556,40
14515,90
12696,21
8090,54
12935,74
5734,83
2057,54
4352,52
238,22
3452,24
2960,87
12120,90
5871,88
15427,91
14071,49
4563,6
13608,59
1977,61
11875,30
5947,83
4524,14
9100,75
13582,6
6562,90
15244,91
8439,100
13907,62
3144,29
7800,113
10632,50
9591,83
5444,105
15301,73
8978,85
4778,52
9153,86
8138,108
6641,90
6756,77
5218,58
12150,90
12546,90
12601,26
13124,67
10465,58
12865,72
1745,61
9670,83
1208,85
12603,72
13973,49
2562,54
9232,86
12157,22
2038,54
12418,26
12759,90
3378,88
7244,16
12552,26
12101,90
8469,100
13612,6
6168,28
10972,10
5213,64
10681,63
1159,85
9285,97
4789,2
6465,22
1539,77
8545,58
9359,83
9500,22
10873,4
12375,100
13027,26
11175,46
13605,3
13563,6
220,102
5206,61
1689,21
5426,64
1238,85
5660,2
12069,30
1372,85
4331,63
10035,73
11169,2
2853,58
10370,26
10893,67
6779,37
10645,2
10803,10
13367,67
13422,3
13441,16
10051,17
13179,16
12642,40
14519,50
14142,63
1451,85
11846,106
4518,74
4637,25
9530,22
6254,108
8313,58
7091,16
10701,18
1802,19
7225,16
9264,51
13392,16
14250,10
6994,83
13947,9
3350,2
11402,65
1402,85
3738,84
9266,97
4192,25
8325,68
4252,39
2975,61
13415,84
4829,87
11191,3
11614,106
2633,68
6903,86
13639,14
14248,58
14322,7
7376,40
12651,102
5125,85
15185,116
18,65
7695,22
1487,21
1432,85
5534,24
9326,3
573,58
10430,26
4920,67
10302,26
2919,58
4333,41
11425,62
3183,67
11906,106
786,58
920,58
524,58
6066,6
2401,68
6790,37
8669,120
14453,59
14868,72
12337,63
3916,103
6533,115
77,12
10041,106
182,65
15349,116
13731,74
14287,26
9763,98
8359,79
6017,6
12288,63
4404,42
8752,10
13213,84
4132,108
9569,3
2153,87
8595,26
9307,3
2502,12
11776,117
554,58
13787,90
14337,5
8833,83
12711,102
14898,72
11307,83
2986,61
6563,115
2000,30
2449,85
14240,72
3225,77
5594,24
3178,2
11003,86
14317,26
14518,16
767,58
4619,88
4275,49
10202,37
725,61
10422,40
9844,63
13521,92
12158,74
2877,10
15196,116
339,25
13699,98
10163,45
3828,3
9337,3
961,45
8027,77
8497,26
3208,29
13817,90
8863,83
6304,12
8780,85
6801,64
4385,42
8576,26
2335,77
1831,49
6220,18
931,58
14104,39
15017,6
6996,10
14425,94
10452,40
9874,63
369,25
8335,85
88,12
3206,77
7595,46
11287,87
8393,26
10846,115
9564,22
183,20
269,23
10362,2
3576,24
10408,118
9145,75
2340,47
7125,16
9580,3
10144,45
6211,90
12298,67
1861,49
6591,82
6773,59
8478,26
13074,59
6530,72
10181,112
13395,114
9515,22
4804,2
4408,2
5454,84
11851,21
6285,12
4628,5
6185,74
8857,22
13252,65
6405,77
9022,89
6424,90
7076,16
10940,100
5651,103
11074,100
8240,53
13571,115
9998,112
9594,22
6366,85
4346,63
9855,63
433,23
10190,53
5264,108
10572,118
2370,47
7155,16
5262,35
12463,26
6356,77
4463,59
4482,72
2025,49
3126,30
5079,62
6662,83
8830,40
266,31
12143,21
9545,22
10343,2
9806,63
12960,14
5477,108
10389,118
2583,47
13383,117
9489,90
11743,87
12340,77
13897,109
172,103
12675,30
14714,102
8270,53
14175,53
7284,22
5276,54
8008,53
11960,21
11678,106
3839,87
11461,108
4785,2
4389,2
4771,67
7462,65
10602,118
12493,26
12911,14
9466,79
13976,109
123,103
197,52
5109,62
5632,103
3686,30
7767,112
3832,84
13455,114
1972,14
4630,64
6784,86
1113,24
717,24
12789,24
273,47
13284,3
12747,27
12862,14
4326,67
7136,16
10854,46
8954,89
7576,22
6516,42
5060,62
7314,22
11051,65
8508,2
5440,54
247,31
8172,53
1923,14
10445,26
4044,88
6854,37
11708,106
14641,95
5525,98
1826,81
7610,20
10750,73
12238,42
3917,20
3922,98
11365,117
6814,86
4753,26
3223,97
6948,86
10262,26
3558,87
8503,45
4752,67
4356,67
4590,5
5132,59
6348,27
13728,20
13929,10
11298,63
4493,72
5090,62
7344,22
10458,86
7445,74
8524,67
13966,77
3692,23
14671,95
1094,24
698,24
254,47
1856,81
4010,103
6346,102
9634,90
10451,83
10537,86
10215,72
196,42
2235,77
5041,62
7295,22
8255,64
6844,86
8415,53
12832,84
3764,47
569,58
2831,108
11568,45
15358,116
12726,102
7533,79
15062,101
14900,39
2605,61
10134,83
134,103
9745,42
3422,54
3026,54
5120,62
11999,2
328,117
2764,54
8072,64
648,58
2843,118
11057,14
13357,90
11041,6
4315,42
7644,31
765,54
1436,30
6711,92
14433,51
9722,31
14333,76
2022,90
2137,77
4713,88
2861,108
4809,25
4707,14
7008,86
1939,92
8042,77
13975,109
7563,79
684,102
11448,20
7442,18
12098,102
2494,85
12029,2
13209,84
2216,77
3847,58
14259,19
14856,9
1031,102
7674,31
10511,83
13147,108
11309,63
12417,3
5001,87
3999,48
7037,90
14513,20
8250,83
4296,42
6913,54
7625,31
746,54
15495,117
6114,115
880,54
484,54
5214,87
15393,106
6549,6
15090,68
3615,58
13238,88
12820,100
14707,7
7109,114
12109,8
6383,10
9624,115
1683,85
14891,72
12010,2
5031,87
977,108
2197,77
13250,98
6624,72
7188,114
2692,19
3170,58
10550,51
11706,5
11811,21
314,23
6100,72
11067,18
8992,23
12688,65
7655,31
910,54
2512,88
11034,100
4982,87
15120,68
13301,36
10629,51
7401,114
7139,114
11146,18
9990,64
4797,41
10050,115
14816,71
191,74
8231,83
12766,106
9700,2
6632,54
1183,68
7826,34
6778,108
12900,106
11026,101
6530,6
8802,20
4432,64
7090,114
11975,21
10288,108
1262,68
7745,45
8182,46
2571,35
10918,46
11537,24
2293,27
4447,49
6049,83
7169,114
5190,93
5787,83
14846,71
61,85
3189,84
3275,87
8261,46
13294,117
3013,87
6186,88
12187,25
12669,65
11232,98
1213,68
4482,6
10077,46
12104,27
4264,49
6000,83
7120,114
8094,54
9825,10
4778,41
9971,64
12005,21
1784,5
5521,85
9332,77
15218,64
7532,58
5262,90
2504,102
9543,31
13784,102
12435,19
6079,83
10501,0
4133,10
8307,54
5817,83
5239,106
10487,65
4468,0
5951,83
225,85
11956,21
12782,63
12217,25
5271,58
9619,26
1243,68
11518,24
14080,100
981,68
4269,19
12634,84
10700,65
10741,103
7150,114
14552,95
1990,2
2895,108
14686,95
13275,117
3256,87
1814,5
8242,46
9758,77
1456,68
2053,58
6442,27
2691,49
1194,68
12985,18
15327,91
8279,113
9540,83
15500,19
12869,72
2432,54
6243,83
1532,63
2566,54
5847,83
4498,0
7363,114
11647,30
2946,46
8818,98
5186,108
9575,77
5301,58
1765,5
4401,67
8193,46
6259,27
2508,49
1011,68
92,27
9313,77
7031,18
14943,101
15493,16
2485,102
1525,23
3820,21
8550,54
9491,83
9651,72
10666,50
12999,74
2925,108
15454,24
6469,22
5877,110
7327,16
12198,25
5252,58
12162,102
1224,68
4493,6
13901,111
14760,101
14792,90
9047,42
10764,63
11939,30
12899,72
8730,106
5664,2
2596,54
12816,74
14855,109
5226,5
3237,87
14290,108
15308,91
7457,18
8503,100
13971,62
1321,85
11078,115
11909,43
2547,54
9658,88
9217,86
13947,119
9093,50
9690,40
13964,59
14924,101
6044,115
10488,20
5240,61
4662,84
3306,42
548,54
1723,21
1272,85
6561,82
7857,73
12962,20
8531,54
15518,22
2906,108
11483,56
8329,68
14279,70
13401,67
13676,6
14741,101
5233,58
12165,90
13896,9
12996,18
761,54
11122,13
9162,42
1223,85
4833,87
5249,2
2577,54
10805,77
13790,27
13253,88
13931,3
2838,58
12513,49
13292,16
5312,58
12232,36
7438,18
1302,85
2391,12
1491,21
14232,116
12936,88
13505,16
13706,6
8298,58
7503,83
9115,51
6517,52
791,54
1515,85
6374,3
529,54
1649,85
4863,87
10111,46
11910,106
790,58
10969,77
11492,118
6318,108
13903,25
2405,68
5256,18
12804,90
13938,19
7033,90
15044,115
608,54
1387,21
1466,85
4083,97
3706,110
3821,97
12302,108
11443,118
12040,108
4817,92
15529,49
9280,10
3039,61
1979,81
3509,10
3218,63
1817,19
4555,92
9104,50
9398,2
9486,115
10862,72
6404,3
559,54
1679,85
4893,87
6624,6
7680,22
10141,46
4194,49
2898,58
6100,6
5071,93
11788,8
15249,116
7484,83
216,65
10092,46
13884,25
4844,87
771,58
5881,83
9310,10
13525,92
7391,40
13800,31
4397,41
6491,12
589,54
13736,46
8629,26
167,65
4619,90
5698,83
4779,42
15235,73
15510,49
11702,25
10105,106
11836,25
3856,67
9365,67
3212,2
8446,26
10122,46
4874,87
8580,26
11533,24
801,58
14095,100
5572,92
14108,39
2375,30
2958,85
3173,10
9878,63
13092,102
9661,65
6507,77
9198,75
15189,78
373,25
4196,108
8821,88
8659,26
7745,100
3108,29
2571,90
14503,16
10730,50
3388,83
14783,70
4346,52
9291,10
232,22
3446,24
6338,12
11866,25
12578,2
8817,90
4147,108
10148,45
8610,26
831,58
1865,49
6595,82
14138,39
5082,93
9908,63
6372,10
2464,85
11683,25
12079,25
13999,109
9200,13
8749,77
3138,29
7794,113
14486,116
10801,51
14089,39
15295,73
15410,60
2081,54
4376,52
10658,2
5355,107
3476,24
6764,12
6368,12
9859,63
12333,26
354,25
8876,37
8640,26
15109,68
1895,49
14168,39
3089,29
6666,83
11275,92
7602,64
6201,20
9938,63
6743,74
2032,54
4327,52
9494,86
10609,2
10347,2
3372,88
7238,16
13330,108
12229,90
6503,92
6062,90
8798,90
5685,103
88,27
12328,69
1846,49
6576,82
9353,83
1992,103
7460,65
9889,63
4526,117
12203,74
7055,16
12363,26
3323,88
7189,16
384,25
12497,26
13557,6
6275,90
13691,6
6958,83
13897,111
6655,82
1421,21
3119,29
5636,103
6696,83
9662,20
10070,74
708,85
11627,106
12895,72
2062,54
10639,2
9524,86
13256,14
284,23
3457,24
5377,108
7268,16
9262,86
449,90
10294,4
2355,47
7140,16
1851,19
13976,111
6606,82
3070,29
6867,86
12951,88
7219,16
414,25
12527,26
13721,6
12265,26
138,90
6043,90
6726,83
5666,103
13068,84
3429,83
7441,65
1147,24
13888,119
10266,26
14237,7
13538,6
7170,16
9209,51
